,Image_ID,Rating
0,BM11NES.JPG,4
1,AF05HAS.JPG,6
2,BF26NES.JPG,4
3,BF35SAS.JPG,2
4,BM28NES.JPG,3
5,BM13NES.JPG,4
6,BM11HAS.JPG,6
7,AF30NES.JPG,4
8,AM21NES.JPG,4
9,AF24NES.JPG,4
10,AF35HAS.JPG,7
11,AF26SAS.JPG,1
12,BM29HAS.JPG,6
13,AF27HAS.JPG,7
14,BF06HAS.JPG,7
15,BM35SAS.JPG,2
16,BF30HAS.JPG,6
17,AM19SAS.JPG,1
18,AF21SAS.JPG,2
19,BF30SAS.JPG,1
20,BM02NES.JPG,4
21,BF05SAS.JPG,3
22,BF32HAS.JPG,6
23,BM35NES.JPG,4
24,AF09NES.JPG,4
25,AF14HAS.JPG,6
26,BM16SAS.JPG,3
27,BF02HAS.JPG,7
28,BF22NES.JPG,3
29,BF34SAS.JPG,2
30,BM34NES.JPG,4
31,AM25SAS.JPG,2
32,AM04SAS.JPG,3
33,AM20NES.JPG,3
34,AM03HAS.JPG,5
35,AM03NES.JPG,4
36,AF10SAS.JPG,1
37,AF35SAS.JPG,2
38,BF35HAS.JPG,5
39,BM32NES.JPG,4
40,BF24NES.JPG,4
41,AM16SAS.JPG,3
42,BF20HAS.JPG,6
43,BM18SAS.JPG,3
44,BF23NES.JPG,4
45,BF02SAS.JPG,2
46,AM15SAS.JPG,2
47,AM09HAS.JPG,5
48,BF09NES.JPG,4
49,BF10HAS.JPG,6
50,AF03NES.JPG,4
51,BF17SAS.JPG,1
52,AM07NES.JPG,4
53,AM35NES.JPG,4
54,AF02NES.JPG,4
55,AM04NES.JPG,4
56,BF25HAS.JPG,6
57,BM30NES.JPG,3
58,BM09SAS.JPG,3
59,AF11HAS.JPG,7
60,BM18NES.JPG,5
61,BF10SAS.JPG,2
62,BF33HAS.JPG,7
63,BM21NES.JPG,4
64,AF14SAS.JPG,3
65,AM17NES.JPG,4
66,BF08SAS.JPG,2
67,BF09HAS.JPG,5
68,AF22SAS.JPG,2
69,BM06SAS.JPG,1
70,AF04NES.JPG,4
71,AF27NES.JPG,4
72,BM21SAS.JPG,4
73,AF01HAS.JPG,5
74,AM34NES.JPG,4
75,AM17HAS.JPG,6
76,AF24HAS.JPG,7
77,BF33SAS.JPG,2
78,AF28NES.JPG,4
79,BF21HAS.JPG,6
80,BF11SAS.JPG,3
81,AM03SAS.JPG,2
82,BF13SAS.JPG,2
83,BF11HAS.JPG,6
84,AF08NES.JPG,4
85,AF22NES.JPG,4
86,BF12HAS.JPG,5
87,BF04HAS.JPG,7
88,AM21SAS.JPG,3
89,BF03SAS.JPG,2
90,AM16HAS.JPG,7
91,BM22HAS.JPG,6
92,AF02SAS.JPG,3
93,AM28HAS.JPG,5
94,BM23HAS.JPG,6
95,AF12SAS.JPG,3
96,BM27HAS.JPG,5
97,BM03SAS.JPG,1
98,BM20SAS.JPG,1
99,AF18HAS.JPG,7
100,AF29NES.JPG,4
101,AM06SAS.JPG,3
102,BF07HAS.JPG,6
103,BM07SAS.JPG,3
104,BF29NES.JPG,4
105,AM02SAS.JPG,3
106,BF34HAS.JPG,6
107,AF16NES.JPG,4
108,AM12NES.JPG,4
109,AF20HAS.JPG,6
110,AF33NES.JPG,4
111,BF19NES.JPG,4
112,BM15NES.JPG,4
113,AF01SAS.JPG,3
114,AF07SAS.JPG,2
115,BM29NES.JPG,4
116,AM27HAS.JPG,5
117,BF18SAS.JPG,3
118,BM26NES.JPG,4
119,BF26SAS.JPG,2
120,BF03HAS.JPG,5
121,AF32SAS.JPG,2
122,AF26NES.JPG,4
123,BF03NES.JPG,3
124,BM11SAS.JPG,3
125,BF10NES.JPG,4
126,AF33HAS.JPG,7
127,AF08HAS.JPG,4
128,BF28NES.JPG,4
129,AF07NES.JPG,4
130,BF04SAS.JPG,3
131,BM14HAS.JPG,5
132,AF03SAS.JPG,2
133,AF27SAS.JPG,3
134,BF30NES.JPG,4
135,AF06SAS.JPG,1
136,AM10HAS.JPG,6
137,AM15NES.JPG,4
138,BM08NES.JPG,4
139,AF17HAS.JPG,6
140,AM24NES.JPG,4
141,BF29HAS.JPG,6
142,BF18NES.JPG,5
143,BF17NES.JPG,5
144,AM14SAS.JPG,3
145,BM19SAS.JPG,1
146,AM30SAS.JPG,3
147,BF25SAS.JPG,2
148,AF15NES.JPG,3
149,AM32HAS.JPG,6
150,BM04SAS.JPG,3
151,BM22NES.JPG,4
152,AF20NES.JPG,4
153,BM34SAS.JPG,1
154,AM14HAS.JPG,5
155,AF14NES.JPG,4
156,BM32HAS.JPG,6
157,BF18HAS.JPG,5
158,BM10SAS.JPG,2
159,AF17NES.JPG,5
160,AM05HAS.JPG,7
161,BM12NES.JPG,3
162,AM11HAS.JPG,5
163,BM31HAS.JPG,5
164,AM28SAS.JPG,2
165,AF29SAS.JPG,2
166,BM14NES.JPG,4
167,BF20SAS.JPG,2
168,BM06HAS.JPG,6
169,BM20HAS.JPG,6
170,BM06NES.JPG,4
171,AF13HAS.JPG,6
172,BM19HAS.JPG,5
173,BM10NES.JPG,4
174,AF12NES.JPG,4
175,AF16HAS.JPG,5
176,AF10NES.JPG,4
177,BM31SAS.JPG,3
178,AM26HAS.JPG,6
179,AM09SAS.JPG,2
180,AF28SAS.JPG,3
181,AM10NES.JPG,4
182,BM12HAS.JPG,7
183,AF09HAS.JPG,5
184,BF32NES.JPG,4
185,BF19SAS.JPG,3
186,BF19HAS.JPG,5
187,AF06NES.JPG,4
188,AM23SAS.JPG,2
189,AM13HAS.JPG,6
190,AM33NES.JPG,4
191,BM28HAS.JPG,6
192,AM29HAS.JPG,6
193,BF06SAS.JPG,1
194,AM26SAS.JPG,3
195,AF18SAS.JPG,3
196,AM23NES.JPG,4
197,AM17SAS.JPG,1
198,BM33NES.JPG,4
199,BF23SAS.JPG,3
200,BM01NES.JPG,4
201,AM08NES.JPG,4
202,BF20NES.JPG,4
203,AM22HAS.JPG,7
204,AF26HAS.JPG,7
205,AM24SAS.JPG,2
206,AM31HAS.JPG,5
207,AM35HAS.JPG,5
208,BM26HAS.JPG,6
209,AM34SAS.JPG,1
210,BM08HAS.JPG,6
211,AM30HAS.JPG,6
212,BF16SAS.JPG,3
213,BF05HAS.JPG,6
214,BM33HAS.JPG,7
215,BM07NES.JPG,4
216,AM08SAS.JPG,3
217,BM05SAS.JPG,2
218,AM07HAS.JPG,7
219,AM19NES.JPG,4
220,BM19NES.JPG,3
221,AM25NES.JPG,4
222,BF14HAS.JPG,6
223,BM24NES.JPG,4
224,BM24SAS.JPG,2
225,AF13SAS.JPG,2
226,BF29SAS.JPG,3
227,BF15SAS.JPG,1
228,BM15HAS.JPG,6
229,AM08HAS.JPG,7
230,AM01HAS.JPG,7
231,AM19HAS.JPG,5
232,BM05NES.JPG,4
233,BM10HAS.JPG,6
234,BM02SAS.JPG,3
235,AF09SAS.JPG,3
236,AM29NES.JPG,4
